1980,3/23/23 17:45,Oxide2phase,31,0.2816,0.0381,0.2009,0.0214,< LOD,0.0036,< LOD,0.0016,0.0014,0.0011,0.0082,0.0012,< LOD,0.001,< LOD,0.0003,0.0015,0.0004,0.0013,0.0004,0.0106,0.0006,< LOD,0.0004,< LOD,0.0003,< LOD,0.0003,0.0002,0.0001,0.0013,0.001,< LOD,0.0005,0.0006,0.0006,< LOD,0.0015,< LOD,0.006,< LOD,0.0039,< LOD,0.0024,< LOD,0.0042,< LOD,0.0059,< LOD,0.0137,< LOD,0.0201,< LOD,0.0244,< LOD,0.0001,< LOD,0.0041,< LOD,0.0016,< LOD,0.0015,< LOD,0.001,< LOD,0.002,< LOD,0.0006,< LOD,0.0011,0.0032,0.0025,< LOD,0.0007,2,Passed,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Method,ElapsedTime,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Pt,Pt Err,Au,Au Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Multiplier,Cal Check,,,,,
1981,3/23/23 17:46,Oxide3phase,90,0.7499,0.7269,< LOD,0.1167,< LOD,0.0462,0.0273,0.0096,< LOD,0.0082,0.1979,0.0198,0.2819,0.008,< LOD,0.0073,< LOD,0.0035,< LOD,0.002,< LOD,0.001,0.017,0.0018,< LOD,0.001,< LOD,0.0004,0.0015,0.0004,0.0008,0.0003,0.0066,0.0004,< LOD,0.0003,< LOD,0.0001,0.0001,0.0001,0.0001,0.0001,0.0012,0.0003,< LOD,0.0004,< LOD,0.0009,< LOD,0.0005,< LOD,0.0014,< LOD,0.0008,< LOD,0.0014,< LOD,0.0006,< LOD,0.0005,< LOD,0.0012,< LOD,0.0021,< LOD,0,< LOD,0.0048,< LOD,0.0041,< LOD,0.0069,< LOD,0.0006,< LOD,0.0023,< LOD,0.0016,< LOD,0.0006,< LOD,0.0014,< LOD,0.0003,< LOD,0.0002,< LOD,0.0002,< LOD,0.0002,< LOD,0.0004,< LOD,0.0012,2,Passed,,,,,
1982,3/23/23 17:49,Oxide3phase,90,1.3416,0.7443,< LOD,0.1143,< LOD,0.0464,< LOD,0.0085,< LOD,0.0082,0.2421,0.0203,0.3419,0.0086,< LOD,0.0077,< LOD,0.0034,< LOD,0.002,< LOD,0.001,0.0041,0.0014,< LOD,0.0008,< LOD,0.0003,0.0018,0.0004,0.0005,0.0003,0.0064,0.0004,< LOD,0.0003,< LOD,0.0001,< LOD,0.0001,< LOD,0.0001,0.0014,0.0003,< LOD,0.0004,< LOD,0.0009,< LOD,0.0005,< LOD,0.0014,< LOD,0.0008,0.0019,0.0014,< LOD,0.0006,< LOD,0.0005,< LOD,0.0012,< LOD,0.0021,< LOD,0,< LOD,0.0047,< LOD,0.004,< LOD,0.0069,< LOD,0.0006,< LOD,0.0025,< LOD,0.0016,< LOD,0.0006,< LOD,0.0014,< LOD,0.0003,< LOD,0.0002,< LOD,0.0002,< LOD,0.0002,< LOD,0.0004,< LOD,0.0013,2,Passed,,,,,
File #,DateTime,Method,ElapsedTime,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Multiplier,Cal Check,,,,,,,,,
1983,3/23/23 17:51,Oxide3phase,90,1.1033,0.7206,< LOD,0.1061,< LOD,0.0447,< LOD,0.0083,< LOD,0.0077,0.1666,0.0191,0.3208,0.0083,< LOD,0.0075,< LOD,0.0032,< LOD,0.0019,< LOD,0.0008,0.0031,0.0012,< LOD,0.0007,< LOD,0.0003,0.0019,0.0004,0.0008,0.0003,0.004,0.0003,< LOD,0.0003,< LOD,0.0001,< LOD,0.0001,< LOD,0.0001,0.0011,0.0003,< LOD,0.0004,< LOD,0.0009,< LOD,0.0005,< LOD,0.0014,< LOD,0.0007,0.0029,0.0014,< LOD,0.0007,< LOD,0.0005,< LOD,0.0013,< LOD,0.002,< LOD,0,< LOD,0.0049,< LOD,0.0044,< LOD,0.0075,< LOD,0.0006,< LOD,0.0025,< LOD,0.0016,< LOD,0.0003,< LOD,0.0002,< LOD,0.0002,< LOD,0.0002,< LOD,0.0004,< LOD,0.0011,2,Passed,,,,,,,,,
File #,DateTime,Method,ElapsedTime,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Pt,Pt Err,Au,Au Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Multiplier,Cal Check,,,,,
1984,3/23/23 17:54,Oxide3phase,90,0.9291,0.7135,< LOD,0.1057,< LOD,0.0431,< LOD,0.0086,< LOD,0.008,0.16,0.0194,0.6102,0.0105,< LOD,0.0099,< LOD,0.0033,< LOD,0.002,< LOD,0.0011,0.0089,0.0016,< LOD,0.0007,< LOD,0.0003,0.0018,0.0004,< LOD,0.0003,0.0043,0.0003,< LOD,0.0003,< LOD,0.0001,< LOD,0.0001,< LOD,0.0001,0.002,0.0003,< LOD,0.0004,< LOD,0.0009,< LOD,0.0005,< LOD,0.0014,< LOD,0.0008,0.0015,0.0014,< LOD,0.0006,< LOD,0.0005,< LOD,0.0012,< LOD,0.0021,< LOD,0,< LOD,0.0047,< LOD,0.004,< LOD,0.007,< LOD,0.0006,< LOD,0.0024,< LOD,0.0015,< LOD,0.0007,< LOD,0.0014,< LOD,0.0004,< LOD,0.0002,< LOD,0.0002,< LOD,0.0002,< LOD,0.0004,< LOD,0.0013,2,Passed,,,,,
File #,DateTime,Method,ElapsedTime,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Pt,Pt Err,Au,Au Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Multiplier,Cal Check,,,,,,,
1985,3/23/23 17:58,Oxide3phase,90,1.1447,0.747,< LOD,0.1128,< LOD,0.0471,< LOD,0.0091,< LOD,0.008,0.0763,0.0185,0.5282,0.01,< LOD,0.0107,< LOD,0.0034,< LOD,0.0022,< LOD,0.0012,0.014,0.0019,< LOD,0.0008,< LOD,0.0004,0.0015,0.0003,0.0009,0.0002,0.0053,0.0003,< LOD,0.0003,< LOD,0.0001,0.0001,0.0001,0.0001,0.0001,0.0029,0.0004,< LOD,0.0004,< LOD,0.001,< LOD,0.0005,< LOD,0.0016,< LOD,0.0008,< LOD,0.0006,< LOD,0.0004,< LOD,0.0011,< LOD,0.0023,< LOD,0,< LOD,0.0043,< LOD,0.0036,< LOD,0.0062,< LOD,0.0005,< LOD,0.0026,< LOD,0.0014,< LOD,0.0007,< LOD,0.0015,< LOD,0.0003,< LOD,0.0002,< LOD,0.0002,< LOD,0.0002,< LOD,0.0004,< LOD,0.0014,2,Passed,,,,,,,
File #,DateTime,Method,ElapsedTime,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Pt,Pt Err,Au,Au Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Multiplier,Cal Check,,,,,
1986,3/23/23 18:03,Oxide3phase,90,< LOD,0.8288,< LOD,0.13,0.4136,0.0731,0.04,0.0168,0.0471,0.0103,< LOD,0.0174,0.4496,0.0095,5.6841,0.0273,0.0349,0.0045,< LOD,0.0037,< LOD,0.0015,0.0439,0.0034,0.4661,0.0073,< LOD,0.0012,0.0017,0.0007,0.0023,0.0006,0.0517,0.0014,< LOD,0.0005,0.0002,0.0002,0.0002,0.0001,0.0007,0.0002,0.0193,0.0007,< LOD,0.0003,< LOD,0.0008,< LOD,0.0003,< LOD,0.0009,< LOD,0.0005,< LOD,0.0009,< LOD,0.0009,< LOD,0.0006,< LOD,0.0017,< LOD,0.0014,< LOD,0,0.0079,0.0061,< LOD,0.0055,< LOD,0.0097,< LOD,0.001,< LOD,0.0025,< LOD,0.0028,< LOD,0.0005,< LOD,0.001,< LOD,0.0003,< LOD,0.0004,0.0014,0.0005,< LOD,0.0004,< LOD,0.0004,< LOD,0.001,2,Passed,,,,,
File #,DateTime,Method,ElapsedTime,K,K Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,Hf,Hf Err,Ta,Ta Err,Tl,Tl Err,Multiplier,Cal Check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,3/23/23 18:05,Oxide2phase,30,1.046,0.0607,4.0137,0.0796,0.311,0.0148,0.0183,0.005,0.0062,0.0025,0.0603,0.0035,2.0035,0.0146,< LOD,0.002,0.0024,0.0006,0.0026,0.0006,0.0633,0.0017,< LOD,0.0005,< LOD,0.0001,< LOD,0.0033,< LOD,0.0014,2,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Method,ElapsedTime,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Pt,Pt Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Multiplier,Cal Check,,,,,,,
1988,3/23/23 18:07,Oxide3phase,90,< LOD,0.7863,< LOD,0.1342,2.1857,0.1084,0.0526,0.0151,0.1059,0.0105,0.0241,0.017,0.761,0.0116,3.7378,0.0224,0.1558,0.0053,< LOD,0.0054,0.0082,0.0023,0.0873,0.0048,2.1467,0.0153,< LOD,0.0025,0.0024,0.0006,0.0024,0.0005,0.0372,0.001,< LOD,0.0004,0.001,0.0004,0.0001,0.0001,0.0032,0.0002,0.0432,0.0011,0.0014,0.0005,< LOD,0.0013,0.0004,0.0004,< LOD,0.0012,< LOD,0.0007,< LOD,0.0011,< LOD,0.0008,< LOD,0.0006,< LOD,0.0015,< LOD,0.0019,< LOD,0,0.0242,0.0059,< LOD,0.0052,< LOD,0.0086,< LOD,0.0007,< LOD,0.0041,< LOD,0.0019,< LOD,0.0008,< LOD,0.0004,< LOD,0.0005,0.0093,0.0008,< LOD,0.0004,< LOD,0.0006,< LOD,0.0014,2,Passed,,,,,,,
File #,DateTime,Method,ElapsedTime,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Pt,Pt Err,Au,Au Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Multiplier,Cal Check,,,,,
1989,3/23/23 18:09,Oxide3phase,90,< LOD,0.7562,< LOD,0.1318,1.7981,0.1013,0.0384,0.0147,0.0751,0.01,< LOD,0.017,0.71,0.0113,3.8299,0.0227,0.1734,0.0054,< LOD,0.0059,0.0055,0.0023,0.0764,0.0046,2.3433,0.016,< LOD,0.0025,0.0024,0.0006,0.0019,0.0005,0.0559,0.0013,< LOD,0.0004,0.0003,0.0002,0.0001,0.0001,0.0022,0.0002,0.0397,0.001,0.0008,0.0004,< LOD,0.0012,< LOD,0.0004,< LOD,0.0011,< LOD,0.0006,< LOD,0.0011,< LOD,0.0008,< LOD,0.0006,< LOD,0.0015,< LOD,0.0017,< LOD,0,0.0253,0.006,< LOD,0.0052,< LOD,0.0086,< LOD,0.0008,< LOD,0.0036,< LOD,0.0022,< LOD,0.0007,< LOD,0.001,< LOD,0.0004,< LOD,0.0004,0.0006,0.0004,< LOD,0.0004,< LOD,0.0005,< LOD,0.0013,2,Passed,,,,,
File #,DateTime,Method,ElapsedTime,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Multiplier,Cal Check,,,,,,,,,
1990,3/23/23 18:11,Oxide3phase,90,1.4016,0.8174,< LOD,0.1345,2.6566,0.1149,0.0177,0.0129,0.0379,0.009,< LOD,0.017,0.7551,0.0116,2.3895,0.0182,0.271,0.0061,< LOD,0.0067,0.0094,0.0025,0.0787,0.0047,3.4032,0.0188,< LOD,0.0031,0.0029,0.0006,0.0024,0.0005,0.0237,0.0009,0.0007,0.0004,< LOD,0.0003,< LOD,0.0001,0.0036,0.0003,0.05,0.0012,0.0026,0.0005,< LOD,0.0016,0.0007,0.0004,< LOD,0.0011,< LOD,0.0007,< LOD,0.0011,< LOD,0.0009,< LOD,0.0006,< LOD,0.0017,< LOD,0.0018,< LOD,0,0.0488,0.0073,< LOD,0.0063,< LOD,0.0103,< LOD,0.0007,< LOD,0.0037,< LOD,0.0019,< LOD,0.0004,< LOD,0.0004,0.002,0.0006,< LOD,0.0005,< LOD,0.0005,< LOD,0.0014,2,Passed,,,,,,,,,
File #,DateTime,Method,ElapsedTime,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Pt,Pt Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Multiplier,Cal Check,aaa,,,,,,,,
1991,3/23/23 18:13,Oxide3phase,90,< LOD,0.8281,< LOD,0.1245,0.9363,0.0821,0.0362,0.0146,0.0657,0.0098,< LOD,0.0167,0.5111,0.0099,4.178,0.0235,0.1102,0.0049,< LOD,0.0048,0.0033,0.002,0.067,0.0043,1.6608,0.0135,< LOD,0.0022,0.0023,0.0007,0.002,0.0006,0.0534,0.0013,< LOD,0.0005,0.0004,0.0002,0.0002,0.0001,0.0023,0.0002,0.0311,0.0009,0.0008,0.0004,< LOD,0.0012,< LOD,0.0004,< LOD,0.001,< LOD,0.0006,< LOD,0.0009,< LOD,0.0006,< LOD,0.0017,< LOD,0.0016,< LOD,0,0.0156,0.0066,< LOD,0.0058,< LOD,0.0098,< LOD,0.0009,< LOD,0.0034,< LOD,0.0025,< LOD,0.0006,< LOD,0.0004,< LOD,0.0003,0.0014,0.0005,< LOD,0.0004,< LOD,0.0005,< LOD,0.0011,2,Passed,aaa,,,,,,,,
File #,DateTime,Method,ElapsedTime,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Pt,Pt Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Multiplier,Cal Check,,,,,,,
1992,3/23/23 18:15,Oxide3phase,90,< LOD,0.7654,< LOD,0.1289,1.3025,0.0909,0.0268,0.0137,0.0461,0.0095,< LOD,0.0169,0.6219,0.0107,3.3002,0.0212,0.1048,0.0052,< LOD,0.0056,0.0062,0.0022,0.0852,0.0048,2.2405,0.0155,< LOD,0.0026,0.0026,0.0006,0.002,0.0004,0.0269,0.0009,0.0006,0.0004,0.0007,0.0003,0.0001,0.0001,0.0038,0.0003,0.0532,0.0012,0.002,0.0005,< LOD,0.0016,0.0008,0.0004,< LOD,0.0012,< LOD,0.0007,< LOD,0.0012,< LOD,0.0008,< LOD,0.0006,< LOD,0.0016,< LOD,0.002,< LOD,0,0.0479,0.007,< LOD,0.0058,< LOD,0.0098,< LOD,0.0007,< LOD,0.0037,< LOD,0.0019,< LOD,0.0008,< LOD,0.0004,< LOD,0.0004,0.0026,0.0006,< LOD,0.0005,< LOD,0.0006,< LOD,0.0016,2,Passed,,,,,,,
1993,3/23/23 18:18,Oxide3phase,90,< LOD,0.7218,< LOD,0.119,0.8823,0.0836,0.0604,0.0136,0.0529,0.0094,< LOD,0.0167,0.7237,0.0114,2.0408,0.0178,0.0533,0.0045,< LOD,0.0039,0.0024,0.0016,0.0873,0.0047,0.7193,0.0088,< LOD,0.0015,0.0023,0.0007,0.0033,0.0006,0.0114,0.0007,< LOD,0.0005,0.0003,0.0002,< LOD,0.0001,0.0014,0.0002,0.0127,0.0006,< LOD,0.0003,< LOD,0.0008,< LOD,0.0003,< LOD,0.001,< LOD,0.0005,< LOD,0.0009,< LOD,0.0008,< LOD,0.0006,< LOD,0.0016,< LOD,0.0014,< LOD,0,0.0127,0.0063,< LOD,0.0053,< LOD,0.009,< LOD,0.001,< LOD,0.0024,< LOD,0.0026,< LOD,0.0004,< LOD,0.0003,< LOD,0.0003,< LOD,0.0004,< LOD,0.0004,< LOD,0.0003,< LOD,0.001,2,Passed,,,,,,,
1994,3/23/23 18:21,Oxide3phase,90,< LOD,0.7326,< LOD,0.1338,4.3762,0.1414,0.012,0.0111,< LOD,0.0082,0.0382,0.0172,1.1315,0.0139,1.0489,0.0136,0.1259,0.0059,< LOD,0.0061,0.0073,0.0026,0.0804,0.0047,2.8909,0.0171,< LOD,0.0029,0.0024,0.0005,0.0012,0.0003,0.0035,0.0003,0.0008,0.0003,< LOD,0.0003,< LOD,0.0001,0.0055,0.0003,0.0718,0.0014,0.0033,0.0005,< LOD,0.0022,0.0007,0.0004,0.002,0.0012,< LOD,0.0008,< LOD,0.0013,< LOD,0.0008,< LOD,0.0006,< LOD,0.0017,< LOD,0.0024,< LOD,0,0.1014,0.0086,< LOD,0.0068,< LOD,0.0108,< LOD,0.0006,< LOD,0.0043,< LOD,0.0014,< LOD,0.0009,< LOD,0.0005,< LOD,0.0004,0.002,0.0005,< LOD,0.0005,< LOD,0.0006,< LOD,0.0017,2,Passed,,,,,,,
File #,DateTime,Method,ElapsedTime,K,K Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Tl,Tl Err,Multiplier,Cal Check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,3/23/23 18:23,Oxide2phase,30,0.8957,0.0541,2.363,0.06,0.0412,0.0056,0.0043,0.0023,< LOD,0.0012,0.1175,0.0044,0.1126,0.0042,< LOD,0.0006,0.0028,0.0008,0.0034,0.0008,0.0121,0.0011,< LOD,0.0007,< LOD,0.0001,< LOD,0.003,< LOD,0.003,< LOD,0.0013,2,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,3/23/23 18:24,Oxide2phase,30,0.9505,0.055,1.7322,0.0514,0.026,0.0046,0.0043,0.0021,< LOD,0.001,0.0803,0.0036,0.0809,0.0036,< LOD,0.0006,0.0029,0.0008,0.0038,0.0009,0.0116,0.0011,< LOD,0.0008,< LOD,0.0001,< LOD,0.003,< LOD,0.0032,< LOD,0.0013,2,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,3/23/23 18:25,Oxide2phase,30,0.5411,0.0451,2.8269,0.0658,0.0372,0.0056,0.0054,0.0025,< LOD,0.0011,0.1083,0.0042,0.131,0.0043,< LOD,0.0007,0.0027,0.0007,0.0029,0.0007,0.0113,0.001,< LOD,0.0006,< LOD,0.0001,< LOD,0.0031,< LOD,0.0027,< LOD,0.0014,2,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Method,ElapsedTime,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Pt,Pt Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Multiplier,Cal Check,,,,,,,
1998,3/23/23 18:26,Oxide3phase,90,1.1039,0.7803,< LOD,0.135,4.028,0.1358,0.0273,0.0117,< LOD,0.0081,0.0253,0.0172,0.9604,0.0129,1.1402,0.0136,0.2426,0.0064,< LOD,0.007,0.0154,0.0028,0.0947,0.0051,3.8231,0.0197,< LOD,0.0032,0.0027,0.0006,0.0017,0.0004,0.003,0.0003,0.0013,0.0004,< LOD,0.0003,< LOD,0.0001,0.0054,0.0003,0.0738,0.0014,0.003,0.0005,< LOD,0.0019,0.0012,0.0004,< LOD,0.0012,< LOD,0.0008,< LOD,0.0012,< LOD,0.0009,< LOD,0.0006,< LOD,0.0018,< LOD,0.0023,< LOD,0,0.1117,0.0092,< LOD,0.0072,< LOD,0.0114,< LOD,0.0006,< LOD,0.0042,< LOD,0.0015,< LOD,0.0009,< LOD,0.0005,< LOD,0.0004,0.0013,0.0005,< LOD,0.0005,< LOD,0.0006,< LOD,0.0017,2,Passed,,,,,,,
